,property_type,society,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,sector,Study Room,Servant Room,Pooja Room,Others,Store Room,possession_category,furnishingType,super_builtup_area,builtup_area,carpet_area,luxury_score
748,flat,Emaar MGF Emerald Floors Premier3.8,2.8,16969.696969696968,1650.0,Super Built up area 1650(153.29 sq.m.),3.0,3.0,2,3.0,East,sector 65,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1650.0,,,142.0
749,flat,La Lagune,6.75,21360.759493670885,3160.0,Super Built up area 3160(293.57 sq.m.)Built Up area: 2455 sq.ft. (228.08 sq.m.)Carpet area: 2240 sq.ft. (208.1 sq.m.),4.0,6.0,3+,11.0,East,sector 54,0.0,1.0,0.0,0.0,0.0,moderately old,1.0,3160.0,2455.0,2240.0,166.0
750,flat,M3M Merlin3.7,3.5,14583.333333333334,2400.0,Super Built up area 2400(222.97 sq.m.)Carpet area: 2050 sq.ft. (190.45 sq.m.),3.0,4.0,3,17.0,South-East,sector 67,0.0,1.0,0.0,0.0,1.0,relatively new,1.0,2400.0,,2050.0,231.0
751,flat,M3M Latitude,4.6,26790.914385556203,1717.0,Carpet area: 1717 (159.51 sq.m.),3.0,3.0,3,7.0,South,sector 65,1.0,1.0,1.0,0.0,1.0,new,0.0,,,1716.9496889999998,179.0
752,flat,M3M Skywalk,2.25,12500.0,1800.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3.0,3.0,3,5.0,North-East,sector 74,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,2000.0,1900.0,1800.0,237.0
753,flat,DLF The Primus3.9,2.2,10516.252390057361,2092.0,Super Built up area 2092(194.35 sq.m.),3.0,3.0,3+,16.0,North-East,sector 82a,0.0,1.0,0.0,0.0,0.0,relatively new,2.0,2092.0,,,237.0
754,flat,DLF The Primus3.9,2.85,10936.30084420568,2606.0,Super Built up area 2606(242.11 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),4.0,4.0,3+,2.0,North-East,sector 82a,0.0,1.0,0.0,0.0,0.0,new,2.0,2606.0,,1800.0,245.0
755,flat,DLF Regal Gardens3.9,1.76,7945.823927765237,2215.0,Super Built up area 2215(205.78 sq.m.)Built Up area: 2020 sq.ft. (187.66 sq.m.)Carpet area: 1670 sq.ft. (155.15 sq.m.),4.0,4.0,3+,8.0,North,sector 90,,,,,,relatively new,1.0,2215.0,2020.0,1670.0,190.0
756,flat,Paras Dews,1.0,7220.216606498195,1385.0,Super Built up area 1385(128.67 sq.m.)Built Up area: 940 sq.ft. (87.33 sq.m.)Carpet area: 845 sq.ft. (78.5 sq.m.),2.0,2.0,3+,2.0,North-East,sector 106,,,,,,new,1.0,1385.0,940.0,845.0,28.0
757,flat,Pioneer Park3.8,3.6,12627.148368993336,2851.0,Super Built up area 2851(264.87 sq.m.),4.0,4.0,3,3.0,North,sector 61,0.0,1.0,0.0,0.0,0.0,moderately old,1.0,2851.0,,,168.0
758,flat,SS The Leaf3.8,1.78,7392.02657807309,2408.0,Super Built up area 2408(223.71 sq.m.),3.0,4.0,3+,6.0,West,sector 85,0.0,0.0,0.0,0.0,1.0,new,0.0,2408.0,,,170.0
759,flat,CHD Avenue 713.6,0.98,6049.382716049383,1620.0,Super Built up area 1620(150.5 sq.m.),3.0,3.0,3,,South-East,sector 71,1.0,0.0,0.0,0.0,0.0,moderately old,0.0,1620.0,,,87.0
760,flat,Ireo Skyon4.0,2.82,12818.181818181818,2200.0,Super Built up area 2403(223.25 sq.m.)Built Up area: 2400 sq.ft. (222.97 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3.0,3.0,3,2.0,South-East,sector 60,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2403.0,2400.0,2200.0,228.0
761,flat,Tata Primanti4.1,3.21,16050.0,2000.0,Super Built up area 2185(202.99 sq.m.)Built Up area: 2140 sq.ft. (198.81 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),3.0,4.0,3+,15.0,North-East,sector 72,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2185.0,2140.0,2000.0,237.0
762,flat,La Vida by Tata Housing,1.9,18500.486854917235,1027.0,Super Built up area 1579(146.69 sq.m.)Carpet area: 1027 sq.ft. (95.41 sq.m.),3.0,2.0,2,10.0,North-East,sector 113,0.0,0.0,1.0,0.0,0.0,relatively new,1.0,1579.0,,1027.0,237.0
763,flat,DLF Regal Gardens3.9,1.19,5504.162812210916,2162.0,Super Built up area 1726(160.35 sq.m.),3.0,3.0,2,11.0,South-East,sector 90,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,1726.0,,,101.0
764,flat,Bestech Park View Ananda4.2,1.35,7541.899441340782,1790.0,Super Built up area 1790(166.3 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3.0,3.0,3+,10.0,North-East,sector 81,0.0,0.0,0.0,0.0,1.0,moderately old,1.0,1790.0,,1130.0,127.0
765,flat,Tulip Purple,1.8,9000.0,2000.0,Super Built up area 2400(222.97 sq.m.)Built Up area: 2200 sq.ft. (204.39 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),4.0,5.0,3+,4.0,North-East,sector 69,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2400.0,2200.0,2000.0,228.0
766,flat,Indiabulls Centrum Park3.7,1.35,7541.899441340782,1790.0,Super Built up area 1790(166.3 sq.m.),3.0,3.0,3+,3.0,North-East,sector 103,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,1790.0,,,232.0
767,flat,SBTL Caladium,1.7,6679.764243614931,2545.0,Super Built up area 2545(236.44 sq.m.),3.0,3.0,3+,9.0,North-East,sector 109,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2545.0,,,223.0
768,flat,Vatika The Seven Lamps3.8,1.6,6597.938144329897,2425.0,Super Built up area 2425(225.29 sq.m.),4.0,5.0,3+,8.0,South-West,sector 82,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2425.0,,,197.0
769,flat,Ireo Skyon4.0,2.65,13125.309559187717,2019.0,Super Built up area 2045(189.99 sq.m.)Built Up area: 2037 sq.ft. (189.24 sq.m.)Carpet area: 2019 sq.ft. (187.57 sq.m.),3.0,4.0,3+,7.0,North-East,sector 60,0.0,1.0,0.0,0.0,0.0,moderately old,1.0,2045.0,2037.0,2019.0,190.0
770,flat,Orris Carnation Residency3.7,0.5499,5788.42105263158,950.0,Super Built up area 1115(103.59 sq.m.)Built Up area: 1050 sq.ft. (97.55 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.),2.0,2.0,2,5.0,North-East,sector 85,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,1115.0,1050.0,950.0,237.0
771,flat,Emaar Gurgaon Greens4.1,1.4,13685.239491691105,1023.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),3.0,3.0,3,7.0,East,sector 102,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1650.0,,1022.58,87.0
772,flat,M3M Woodshire4.0,1.7,6141.618497109826,2768.0,Super Built up area 2768(257.16 sq.m.),4.0,5.0,3+,9.0,South,sector 107,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2768.0,,,92.0
773,flat,Ambience Creacions,4.1,28101.439342015077,1459.0,Super Built up area 2781(258.36 sq.m.)Carpet area: 1459 sq.ft. (135.55 sq.m.),3.0,3.0,3+,2.0,North-East,sector 22,,,,,,new,2.0,2781.0,,1459.0,175.0
774,flat,Indiabulls Centrum Park3.7,1.01,8080.0,1250.0,Super Built up area 1423(132.2 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),2.0,2.0,3,5.0,West,sector 103,0.0,0.0,0.0,0.0,1.0,relatively new,1.0,1423.0,,1250.0,228.0
775,flat,Pareena Coban Residences,1.45,7260.891337005508,1997.0,Super Built up area 1997(185.53 sq.m.),3.0,5.0,3,11.0,,sector 99a,0.0,1.0,0.0,1.0,0.0,relatively new,1.0,1997.0,,,56.0
776,flat,Parsvnath Green Ville3.9,1.6,8376.96335078534,1910.0,Super Built up area 1910(177.44 sq.m.)Built Up area: 1895 sq.ft. (176.05 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3.0,3.0,3+,8.0,North,sector 48,0.0,0.0,0.0,1.0,0.0,old,1.0,1910.0,1895.0,1800.0,56.0
777,flat,Emaar MGF The Palm Drive4.1,2.99,14950.000000000002,2000.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,3.0,3,7.0,East,sector 66,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2000.0,1800.0,1500.0,56.0
778,flat,Conscient Heritage Max4.3,1.9,9783.728115345006,1942.0,Super Built up area 1942(180.42 sq.m.),3.0,4.0,3+,20.0,North-East,sector 102,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1942.0,,,228.0
779,flat,Emaar MGF Emerald Estate3.8,1.75,12544.802867383512,1395.0,Super Built up area 1395(129.6 sq.m.)Carpet area: 809 sq.ft. (75.16 sq.m.),3.0,3.0,3,10.0,North-East,sector 65,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,1395.0,,809.0,162.0
780,flat,DLF Regal Gardens3.9,1.3,7150.715071507151,1818.0,Super Built up area 1818(168.9 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,3+,7.0,South,sector 90,,,,,,relatively new,0.0,1818.0,1700.0,1400.0,196.0
781,flat,Ireo Victory Valley4.1,2.95,12235.586893405227,2411.0,Super Built up area 2411(223.99 sq.m.)Carpet area: 1906 sq.ft. (177.07 sq.m.),3.0,3.0,3,10.0,North-West,sector 67,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2411.0,,1906.0,245.0
782,flat,M3M Merlin3.7,3.4,14418.99915182358,2358.0,Super Built up area 2358(219.07 sq.m.)Carpet area: 1708 sq.ft. (158.68 sq.m.),3.0,4.0,3,16.0,North-West,sector 67,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2358.0,,1708.0,245.0
783,flat,M3M Merlin3.7,3.32,14079.728583545377,2358.0,Super Built up area 2358(219.07 sq.m.)Carpet area: 1709 sq.ft. (158.77 sq.m.),3.0,4.0,3,8.0,North-West,sector 67,0.0,1.0,0.0,0.0,0.0,new,1.0,2358.0,,1709.0,245.0
784,flat,M3M Skywalk,1.55,13790.035587188611,1124.0,Super Built up area 1406(130.62 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1124 sq.ft. (104.42 sq.m.),2.0,2.0,3+,18.0,South,sector 74,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,1406.0,1300.0,1124.0,191.0
785,flat,M3M Skywalk,1.54,10814.606741573034,1424.0,Super Built up area 1424(132.29 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1139 sq.ft. (105.82 sq.m.),2.0,2.0,3+,15.0,South-East,sector 74,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,1424.0,1200.0,1139.0,191.0
786,flat,M3M Skywalk,2.45,12140.733399405352,2018.0,Super Built up area 2018(187.48 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1614 sq.ft. (149.95 sq.m.),3.0,3.0,3+,25.0,South-West,sector 74,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,2018.0,1800.0,1614.0,191.0
787,flat,Puri Emerald Bay3.7,2.6,15160.349854227405,1715.0,Super Built up area 2450(227.61 sq.m.)Carpet area: 1715 sq.ft. (159.33 sq.m.),3.0,4.0,3+,5.0,,sector 104,1.0,1.0,0.0,0.0,0.0,relatively new,0.0,2450.0,,1715.0,103.0
788,flat,SS The Leaf3.8,1.83,7609.147609147609,2405.0,Super Built up area 2408(223.71 sq.m.)Built Up area: 1925 sq.ft. (178.84 sq.m.)Carpet area: 1875 sq.ft. (174.19 sq.m.),3.0,4.0,3,9.0,North-East,sector 85,,,,,,relatively new,0.0,2408.0,1925.0,1875.0,56.0
789,flat,SS The Leaf3.8,1.09,6662.591687041565,1636.0,Super Built up area 1640(152.36 sq.m.)Built Up area: 1475 sq.ft. (137.03 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),2.0,2.0,3,5.0,North-East,sector 85,,,,,,relatively new,0.0,1640.0,1475.0,1350.0,56.0
790,flat,SS The Leaf3.8,1.87,7778.702163061564,2404.0,Super Built up area 2408(223.71 sq.m.)Built Up area: 2225 sq.ft. (206.71 sq.m.)Carpet area: 2175 sq.ft. (202.06 sq.m.),3.0,4.0,3,7.0,North-East,sector 85,,,,,,relatively new,0.0,2408.0,2225.0,2175.0,56.0
791,flat,SS The Leaf3.8,1.05,6161.971830985915,1704.0,Super Built up area 1671(155.24 sq.m.),2.0,2.0,3+,7.0,West,sector 85,0.0,0.0,0.0,0.0,1.0,relatively new,0.0,1671.0,,,184.0
792,flat,SS The Leaf3.8,1.77,7350.498338870432,2408.0,Super Built up area 2408(223.71 sq.m.),3.0,4.0,3+,7.0,South-West,sector 85,0.0,0.0,0.0,0.0,1.0,new,0.0,2408.0,,,155.0
793,flat,M3M Skywalk,2.2,10901.883052527255,2018.0,Super Built up area 2018(187.48 sq.m.),3.0,3.0,3,12.0,,sector 74,1.0,0.0,0.0,0.0,0.0,new,1.0,2018.0,,,22.0
794,flat,Ansal API Celebrity Suites,0.6,8163.265306122449,735.0,Super Built up area 735(68.28 sq.m.),1.0,1.0,1,5.0,North-East,sector 2,,,,,,moderately old,1.0,735.0,,,118.0
795,flat,CGHS Airport Apartment,1.8,6000.0,3000.0,Super Built up area 3000(278.71 sq.m.)Carpet area: 2700 sq.ft. (250.84 sq.m.),4.0,4.0,3+,4.0,North-West,sector 47,0.0,0.0,0.0,0.0,1.0,moderately old,1.0,3000.0,,2700.0,159.0
796,flat,Sbr minda sec-1 imt manesar,0.64,4193.971166448231,1526.0,Carpet area: 1526 (141.77 sq.m.),3.0,2.0,3+,6.0,East,sector 1,,,,,,old,0.0,,,1525.998103,73.0
797,flat,Prasha Apartments,0.75,3308.3370092633436,2267.0,Super Built up area 2115(196.49 sq.m.),3.0,3.0,3+,3.0,West,sector 1,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,2115.0,,,45.0
798,flat,M3M Golfestate4.4,4.95,15906.169665809768,3112.0,Super Built up area 3112(289.11 sq.m.),3.0,3.0,3,10.0,North,sector 65,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,3112.0,,,112.0
799,flat,Experion Windchants3.8,4.25,11294.180175391975,3763.0,Super Built up area 3763(349.59 sq.m.)Built Up area: 3000 sq.ft. (278.71 sq.m.)Carpet area: 2800 sq.ft. (260.13 sq.m.),3.0,5.0,2,15.0,South,sector 112,0.0,1.0,1.0,0.0,0.0,relatively new,0.0,3763.0,3000.0,2800.0,102.0
800,flat,Experion Windchants3.8,5.31,11204.895547583877,4739.0,Super Built up area 4739(440.27 sq.m.)Built Up area: 3573.33 sq.ft. (331.97 sq.m.)Carpet area: 3400 sq.ft. (315.87 sq.m.),4.0,6.0,3+,15.0,South,sector 112,0.0,1.0,1.0,0.0,0.0,relatively new,0.0,4739.0,3573.33,3400.0,102.0
801,flat,Emaar Gurgaon Greens4.1,1.4,8484.848484848484,1650.0,Super Built up area 1650(153.29 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),3.0,3.0,3,10.0,East,sector 102,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1650.0,1300.0,1022.58,67.0
802,flat,Experion Windchants3.8,2.8,11470.708725931994,2441.0,Super Built up area 2441(226.78 sq.m.)Built Up area: 1939.03 sq.ft. (180.14 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),2.0,3.0,2,9.0,South-East,sector 112,1.0,1.0,0.0,0.0,0.0,relatively new,0.0,2441.0,1939.03,1800.0,192.0
803,flat,Indiabulls Enigma,4.1,10567.01030927835,3880.0,Super Built up area 3880(360.46 sq.m.)Built Up area: 3500 sq.ft. (325.16 sq.m.)Carpet area: 3000 sq.ft. (278.71 sq.m.),5.0,5.0,2,10.0,East,sector 110,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,3880.0,3500.0,3000.0,207.0
804,flat,Indiabulls Enigma,3.4,10000.0,3400.0,Super Built up area 3400(315.87 sq.m.)Built Up area: 3000 sq.ft. (278.71 sq.m.)Carpet area: 2800 sq.ft. (260.13 sq.m.),4.0,5.0,3,10.0,South-West,sector 110,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,3400.0,3000.0,2800.0,191.0
805,flat,Ireo Skyon4.0,3.05,12788.25995807128,2385.0,Super Built up area 2385(221.57 sq.m.)Built Up area: 2300 sq.ft. (213.68 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3.0,3.0,3,9.0,South-East,sector 60,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2385.0,2300.0,2200.0,219.0
806,flat,Tata Primanti4.1,4.25,13076.923076923076,3250.0,Super Built up area 3250(301.93 sq.m.),4.0,4.0,3+,,North,sector 72,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,3250.0,,,228.0
807,flat,Vatika Independent Floors3.8,1.16,6987.951807228916,1660.0,Carpet area: 1660 (154.22 sq.m.),3.0,3.0,3+,1.0,South-East,sector 82,0.0,1.0,1.0,0.0,1.0,relatively new,1.0,,,1660.008658,208.0
808,flat,Citizen apartment,3.55,6825.610459527014,5201.0,Built Up area: 5200 (483.1 sq.m.)Carpet area: 4700 sq.ft. (436.64 sq.m.),5.0,6.0,3+,11.0,North,sector 51,1.0,1.0,1.0,0.0,1.0,moderately old,1.0,,5200.04009,4700.0,208.0
809,flat,Adani M2K Oyster Grande3.9,1.8,9528.851244044468,1889.0,Super Built up area 1889(175.49 sq.m.),3.0,4.0,3,17.0,South-East,sector 102,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1889.0,,,56.0
810,flat,Shapoorji Pallonji Joyville Gurugram4.0,1.75,15514.18439716312,1128.0,Super Built up area 1852(172.06 sq.m.)Carpet area: 1128 sq.ft. (104.79 sq.m.),3.0,3.0,3+,1.0,East,sector 102,,,,,,relatively new,0.0,1852.0,,1128.0,49.0
811,flat,Shapoorji Pallonji Joyville Gurugram4.0,1.2,14563.106796116504,824.0,Super Built up area 1359(126.26 sq.m.)Carpet area: 824 sq.ft. (76.55 sq.m.),2.0,2.0,3,,North-East,sector 102,,,,,,relatively new,0.0,1359.0,,824.0,56.0
812,flat,Emaar Gurgaon Greens4.1,1.52,9212.121212121212,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),3.0,3.0,3,7.0,North-West,sector 102,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,1650.0,,1022.58,184.0
813,flat,Kiran Residency,1.55,6888.888888888889,2250.0,Super Built up area 2250(209.03 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),3.0,3.0,3+,5.0,North,sector 56,0.0,1.0,1.0,0.0,0.0,moderately old,1.0,2250.0,1900.0,1750.0,115.0
814,flat,DLF The Ultima4.0,2.4,11412.268188302425,2103.0,Super Built up area 2103(195.38 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),3.0,3.0,3+,12.0,North-East,sector 81,0.0,1.0,0.0,0.0,0.0,relatively new,2.0,2103.0,1650.0,1257.0,56.0
815,flat,DLF The Ultima4.0,2.35,11174.512601046124,2103.0,Super Built up area 2103(195.38 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),3.0,3.0,3+,14.0,South,sector 81,1.0,1.0,1.0,1.0,0.0,relatively new,2.0,2103.0,1550.0,1257.0,56.0
816,flat,DLF The Ultima4.0,2.28,10841.654778887301,2103.0,Super Built up area 2103(195.38 sq.m.)Built Up area: 1750 sq.ft. (162.58 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),3.0,3.0,3+,14.0,East,sector 81,0.0,1.0,0.0,0.0,0.0,relatively new,2.0,2103.0,1750.0,1257.0,56.0
817,flat,SS The Coralwood3.4,1.1,4856.512141280353,2265.0,Super Built up area 1750(162.58 sq.m.),3.0,3.0,2,9.0,North,sector 84,,,,,,relatively new,0.0,1750.0,,,97.0
818,flat,DLF The Ultima4.0,2.3,10936.757013789824,2103.0,Super Built up area 2103(195.38 sq.m.)Built Up area: 1617 sq.ft. (150.22 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),3.0,3.0,3+,19.0,East,sector 81,1.0,1.0,1.0,1.0,0.0,relatively new,2.0,2103.0,1617.0,1257.0,56.0
819,flat,M3M Woodshire4.0,1.35,5717.916137229988,2361.0,Super Built up area 2361(219.34 sq.m.)Built Up area: 1950 sq.ft. (181.16 sq.m.),3.0,4.0,3+,8.0,South,sector 107,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2361.0,1950.0,,87.0
820,flat,Puri Emerald Bay3.7,2.45,10000.0,2450.0,Super Built up area 2450(227.61 sq.m.)Carpet area: 1840 sq.ft. (170.94 sq.m.),3.0,4.0,3+,14.0,South,sector 104,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2450.0,,1840.0,69.0
821,flat,M3M Woodshire4.0,0.9,5867.014341590613,1534.0,Super Built up area 1534(142.51 sq.m.)Carpet area: 1056 sq.ft. (98.11 sq.m.),2.0,2.0,3,8.0,South,sector 107,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,1534.0,,1056.0,87.0
822,flat,Emaar MGF Emerald Floors Premier3.8,2.8,14177.215189873417,1975.0,Carpet area: 1975 (183.48 sq.m.),4.0,4.0,3,2.0,South,sector 65,1.0,1.0,0.0,0.0,0.0,relatively new,1.0,,,1974.960372,128.0
823,flat,Eros Wembley Estate3.9,1.4,10174.418604651162,1376.0,Super Built up area 1376(127.83 sq.m.),3.0,3.0,2,9.0,East,sector 50,0.0,0.0,0.0,0.0,1.0,relatively new,1.0,1376.0,,,172.0
824,flat,Alpha Corp GurgaonOne 844.0,2.2,7586.206896551724,2900.0,Carpet area: 2900 (269.42 sq.m.),4.0,4.0,3,10.0,South,sector 84,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,,,2900.009938,28.0
825,flat,Deepak Minda,1.2,4528.301886792453,2650.0,Carpet area: 2650 (246.19 sq.m.),3.0,3.0,3+,6.0,North-West,sector 1a,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,,,2649.964541,14.0
826,flat,Indiabulls Centrum Park3.7,1.33,8580.645161290322,1550.0,Super Built up area 1790(166.3 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3.0,3.0,3+,8.0,East,sector 103,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,1790.0,,1550.0,213.0
827,flat,Imperia The Esfera,0.87,5513.307984790875,1578.0,Super Built up area 1578(146.6 sq.m.),2.0,3.0,3+,9.0,North-East,sector 37c,1.0,0.0,0.0,0.0,0.0,new,0.0,1578.0,,,56.0
828,flat,SS The Leaf3.8,1.09,6666.666666666667,1635.0,Super Built up area 1640(152.36 sq.m.)Built Up area: 1638 sq.ft. (152.18 sq.m.)Carpet area: 1635 sq.ft. (151.9 sq.m.),2.0,2.0,3,9.0,South-West,sector 85,0.0,0.0,0.0,0.0,1.0,relatively new,0.0,1640.0,1638.0,1635.0,237.0
829,flat,Emaar MGF The Palm Drive4.1,3.0,15384.615384615385,1950.0,Super Built up area 1950(181.16 sq.m.)Built Up area: 1720 sq.ft. (159.79 sq.m.)Carpet area: 1620 sq.ft. (150.5 sq.m.),3.0,3.0,2,12.0,East,sector 66,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1950.0,1720.0,1620.0,140.0
830,flat,Emaar Palm Gardens4.1,1.75,9210.526315789473,1900.0,Super Built up area 1900(176.52 sq.m.)Carpet area: 1240.04 sq.ft. (115.2 sq.m.),3.0,3.0,3+,11.0,East,sector 83,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1900.0,,1240.04,175.0
831,flat,Emaar Palm Gardens4.1,1.75,9210.526315789473,1900.0,Super Built up area 1900(176.52 sq.m.)Carpet area: 1240.04 sq.ft. (115.2 sq.m.),3.0,3.0,3,6.0,North-West,sector 83,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,1900.0,,1240.04,160.0
832,flat,Ireo Skyon4.0,3.8,13571.42857142857,2800.0,Super Built up area 2800(260.13 sq.m.)Built Up area: 2791 sq.ft. (259.29 sq.m.)Carpet area: 2768 sq.ft. (257.16 sq.m.),4.0,5.0,3,15.0,East,sector 60,0.0,1.0,0.0,0.0,0.0,moderately old,1.0,2800.0,2791.0,2768.0,192.0
833,flat,DLF The Ultima4.0,3.5,11686.143572621035,2995.0,Super Built up area 2995(278.24 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),4.0,5.0,3+,7.0,North-East,sector 81,0.0,1.0,0.0,0.0,0.0,relatively new,2.0,2995.0,,2200.0,237.0
834,flat,DLF Regal Gardens3.9,1.78,8036.117381489842,2215.0,Super Built up area 2215(205.78 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),4.0,4.0,3+,8.0,South,sector 90,,,,,,relatively new,0.0,2215.0,2000.0,1650.0,190.0
835,flat,SS The Leaf3.8,1.08,6585.365853658536,1640.0,Super Built up area 1640(152.36 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1125 sq.ft. (104.52 sq.m.),2.0,2.0,3,8.0,North-East,sector 85,1.0,1.0,1.0,0.0,1.0,new,1.0,1640.0,1200.0,1125.0,228.0
836,flat,SS The Leaf3.8,2.03,7229.344729344728,2808.0,Super Built up area 2812(261.24 sq.m.)Built Up area: 2225 sq.ft. (206.71 sq.m.)Carpet area: 2175 sq.ft. (202.06 sq.m.),4.0,4.0,3+,3.0,North-East,sector 85,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,2812.0,2225.0,2175.0,56.0
837,flat,SS The Leaf3.8,1.12,6451.612903225808,1736.0,Super Built up area 1741(161.74 sq.m.)Built Up area: 1485 sq.ft. (137.96 sq.m.)Carpet area: 1335 sq.ft. (124.03 sq.m.),2.0,2.0,3,10.0,East,sector 85,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,1741.0,1485.0,1335.0,56.0
838,flat,SS The Leaf3.8,2.0,6578.9473684210525,3040.0,Super Built up area 2812(261.24 sq.m.),4.0,5.0,3+,1.0,South-East,sector 85,0.0,1.0,0.0,0.0,1.0,relatively new,0.0,2812.0,,,146.0
839,flat,SS The Leaf3.8,1.04,5973.578403216542,1741.0,Super Built up area 1741(161.74 sq.m.),2.0,3.0,3+,4.0,West,sector 85,0.0,0.0,0.0,0.0,1.0,relatively new,0.0,1741.0,,,153.0
840,flat,Orris Aster Court Premier,1.25,5896.226415094339,2120.0,Super Built up area 2120(196.95 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3.0,4.0,2,5.0,North,sector 85,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2120.0,1900.0,1800.0,237.0
