,property_type,society,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,sector,Study Room,Servant Room,Pooja Room,Others,Store Room,possession_category,furnishingType,super_builtup_area,builtup_area,carpet_area,luxury_score,area_to_bedroom_ratio
1254,flat,Ambience Creacions,2.55,13709.67741935484,1860.0,Super Built up area 1860(172.8 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),1.0,3.0,3,5.0,North-East,sector 22,,,,,,relatively new,2.0,1860.0,1600.0,1400.0,56.0,1860.0
1255,flat,Ambience Creacions,4.3,13915.857605177993,3090.0,Super Built up area 3090(287.07 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),0.0,4.0,3+,6.0,South-West,sector 22,0.0,1.0,0.0,1.0,0.0,relatively new,2.0,3090.0,2600.0,2100.0,158.0,inf
1256,flat,Tulip Violet4.2,1.7,8457.711442786069,2010.0,Super Built up area 2010(186.74 sq.m.)Carpet area: 1610 sq.ft. (149.57 sq.m.),0.0,4.0,2,10.0,South-West,sector 69,1.0,1.0,1.0,0.0,1.0,relatively new,1.0,2010.0,,1610.0,245.0,inf
1257,flat,Ambience Creacions,2.4,17391.304347826088,1380.0,Super Built up area 1380(128.21 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),0.0,2.0,2,8.0,South-East,sector 22,0.0,0.0,0.0,1.0,0.0,relatively new,2.0,1380.0,1200.0,900.0,150.0,inf
1258,flat,Imperia The Esfera,0.87,5513.307984790875,1578.0,Super Built up area 1578(146.6 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1110 sq.ft. (103.12 sq.m.),0.0,3.0,3+,5.0,North-West,sector 37c,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,1578.0,1300.0,1110.0,156.0,inf
1259,flat,Corona Optus3.9,1.25,7090.187180941577,1763.0,Super Built up area 1763(163.79 sq.m.)Built Up area: 1350 sq.ft. (125.42 sq.m.)Carpet area: 1234 sq.ft. (114.64 sq.m.),1.0,3.0,3,4.0,North-West,sector 37c,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,1763.0,1350.0,1234.0,56.0,1763.0
1260,flat,Imperia The Esfera,0.99,5454.545454545455,1815.0,Super Built up area 1815(168.62 sq.m.)Built Up area: 1400 sq.ft. (130.06 sq.m.)Carpet area: 1270 sq.ft. (117.99 sq.m.),1.0,5.0,3+,5.0,North-West,sector 37c,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1815.0,1400.0,1270.0,56.0,1815.0
1261,flat,Emaar Gurgaon Greens4.1,1.39,8424.242424242424,1650.0,Super Built up area 1650(153.29 sq.m.),0.0,3.0,3,7.0,West,sector 102,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,1650.0,,,28.0,inf
1262,flat,BPTP Terra3.8,1.75,7987.220447284345,2191.0,Super Built up area 2191(203.55 sq.m.)Built Up area: 2100 sq.ft. (195.1 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),1.0,4.0,3,7.0,West,sector 37d,0.0,0.0,0.0,1.0,0.0,relatively new,1.0,2191.0,2100.0,1800.0,158.0,2191.0
1263,flat,BPTP Terra3.8,1.55,7074.395253308991,2191.0,Super Built up area 2191(203.55 sq.m.)Built Up area: 2100 sq.ft. (195.1 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),0.0,3.0,3+,19.0,North-East,sector 37d,0.0,0.0,0.0,1.0,0.0,relatively new,1.0,2191.0,2100.0,1800.0,178.0,inf
1264,flat,BPTP Terra3.8,1.6,7302.60155180283,2191.0,Super Built up area 2191(203.55 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),1.0,3.0,3+,7.0,North,sector 37d,0.0,0.0,0.0,1.0,0.0,relatively new,1.0,2191.0,2000.0,1800.0,177.0,2191.0
1265,flat,ATS Tourmaline3.9,1.4,8000.0,1750.0,Super Built up area 1750(162.58 sq.m.)Built Up area: 1466 sq.ft. (136.2 sq.m.),1.0,3.0,3+,5.0,East,sector 109,,,,,,relatively new,0.0,1750.0,1466.0,,51.0,1750.0
1266,flat,BPTP Astaire Gardens3.7,1.8,9350.64935064935,1925.0,Built Up area: 1925 (178.84 sq.m.),1.0,3.0,3,3.0,North-West,sector 70a,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,,1925.015876,,191.0,1925.0
1267,flat,M3M Woodshire4.0,1.65,5960.982658959538,2768.0,Super Built up area 2768(257.16 sq.m.),0.0,5.0,3+,12.0,North-West,sector 107,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2768.0,,,28.0,inf
1268,flat,Unitech Uniworld City3.8,3.55,14991.554054054051,2368.0,Super Built up area 2368(219.99 sq.m.)Built Up area: 2367 sq.ft. (219.9 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),0.0,5.0,3+,16.0,North,sector 30,0.0,1.0,0.0,0.0,0.0,old,1.0,2368.0,2367.0,2000.0,204.0,inf
1269,flat,Bestech Park View City4.1,1.8,10250.569476082004,1756.0,Carpet area: 1756 (163.14 sq.m.),1.0,4.0,3,3.0,North-West,sector 48,1.0,0.0,0.0,0.0,0.0,moderately old,1.0,,,1756.022646,89.0,1756.0
1270,flat,AIPL The Peaceful Homes3.9,2.5,10638.297872340425,2350.0,Super Built up area 2350(218.32 sq.m.),0.0,4.0,3,8.0,South,sector 70a,0.0,1.0,0.0,0.0,1.0,relatively new,1.0,2350.0,,,237.0,inf
1271,flat,Hector Trimurti Heights,1.5,6382.978723404255,2350.0,Carpet area: 2350 (218.32 sq.m.),0.0,3.0,3,10.0,South-East,sector 39,0.0,1.0,0.0,0.0,0.0,old,2.0,,,2349.974648,56.0,inf
1272,flat,Vatika Lifestyle Homes3.8,1.04,5698.630136986301,1825.0,Super Built up area 1755(163.04 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),2.0,2.0,2,2.0,South-West,sector 83,,,,,,moderately old,0.0,1755.0,1500.0,1100.0,142.0,912.5
1273,flat,Pyramid Urban,0.53,8967.851099830796,591.0,Carpet area: 591 (54.91 sq.m.),0.0,2.0,1,6.0,West,sector 67a,0.0,0.0,0.0,1.0,0.0,relatively new,1.0,,,591.0457489999999,56.0,inf
1274,flat,Shree Vardhman Victoria3.8,1.64,8410.25641025641,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),0.0,5.0,3,8.0,North-East,sector 70,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1950.0,,1161.0,157.0,inf
1275,flat,Emaar MGF Emerald Floors Premier3.8,2.9,14683.54430379747,1975.0,Super Built up area 1975(183.48 sq.m.),1.0,4.0,3+,4.0,North-East,sector 65,1.0,1.0,0.0,0.0,0.0,relatively new,1.0,1975.0,,,215.0,1975.0
1276,flat,Emaar MGF Emerald Floors Premier3.8,2.36,14303.030303030304,1650.0,Super Built up area 1650(153.29 sq.m.),,3.0,3,,North-East,sector 65,1.0,1.0,0.0,0.0,0.0,relatively new,1.0,1650.0,,,213.0,
1277,flat,DLF Park Place4.1,4.85,30180.46048537648,1607.0,Super Built up area 1983(184.23 sq.m.)Built Up area: 1785 sq.ft. (165.83 sq.m.)Carpet area: 1607 sq.ft. (149.3 sq.m.),0.0,4.0,3+,6.0,North,sector 54,0.0,1.0,0.0,0.0,0.0,moderately old,2.0,1983.0,1785.0,1607.0,221.0,inf
1278,flat,Vatika Gurgaon 213.7,1.25,6313.131313131313,1980.0,Super Built up area 1980(183.95 sq.m.),2.0,3.0,2,2.0,West,sector 83,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1980.0,,,166.0,990.0
1279,flat,Shree Vardhman Flora3.8,0.92,4717.948717948718,1950.0,Carpet area: 1950 (181.16 sq.m.),0.0,3.0,2,6.0,North,sector 90,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,,,1949.988124,56.0,inf
1280,flat,DLF The Ultima4.0,2.7,12802.275960170697,2109.0,Carpet area: 2109 (195.93 sq.m.),0.0,3.0,3,15.0,North,sector 81,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,,,2108.970927,56.0,inf
1281,flat,Shree Vardhman Flora3.8,0.7,5177.514792899408,1352.0,Carpet area: 1352 (125.6 sq.m.),0.0,3.0,2,7.0,North,sector 90,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,,,1351.94584,56.0,inf
1282,flat,SS The Leaf3.8,1.25,7179.781734635267,1741.0,Carpet area: 1741 (161.74 sq.m.),0.0,2.0,2,16.0,North,sector 85,,,,,,relatively new,1.0,,,1740.953186,56.0,inf
1283,flat,SS The Leaf3.8,2.3,8179.23186344239,2812.0,Super Built up area 2812(261.24 sq.m.),0.0,4.0,3+,8.0,South,sector 85,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2812.0,,,28.0,inf
1284,flat,SS The Leaf3.8,2.0,8305.647840531561,2408.0,Super Built up area 2408(223.71 sq.m.),0.0,4.0,3,8.0,East,sector 85,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2408.0,,,28.0,inf
1285,flat,Vatika Gurgaon 213.7,1.08,6224.78386167147,1735.0,Super Built up area 1735(161.19 sq.m.),0.0,3.0,2,11.0,North-East,sector 83,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,1735.0,,,26.0,inf
1286,flat,Emaar MGF Emerald Estate3.8,1.73,12401.433691756272,1395.0,Super Built up area 1395(129.6 sq.m.),0.0,3.0,3,9.0,North-West,sector 65,0.0,1.0,0.0,0.0,0.0,relatively new,2.0,1395.0,,,230.0,inf
1287,flat,Emaar MGF Emerald Estate3.8,1.3,20602.218700475438,631.0,Super Built up area 1020(94.76 sq.m.)Carpet area: 631 sq.ft. (58.62 sq.m.),0.0,2.0,2,7.0,West,sector 65,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,1020.0,,631.0,123.0,inf
1288,flat,Emaar MGF Emerald Floors Premier3.8,2.85,14430.379746835442,1975.0,Super Built up area 1975(183.48 sq.m.),,4.0,3+,,West,sector 65,1.0,1.0,0.0,0.0,0.0,relatively new,1.0,1975.0,,,214.0,
1289,flat,Emaar MGF Emerald Floors Premier3.8,2.25,13636.363636363636,1650.0,Super Built up area 1650(153.29 sq.m.),1.0,3.0,3+,3.0,South,sector 65,1.0,1.0,0.0,0.0,0.0,relatively new,0.0,1650.0,,,215.0,1650.0
1290,flat,Emaar MGF Emerald Floors Premier3.8,2.35,14242.424242424242,1650.0,Super Built up area 1650(153.29 sq.m.),2.0,3.0,3,2.0,West,sector 65,1.0,1.0,0.0,0.0,0.0,relatively new,1.0,1650.0,,,231.0,825.0
1291,flat,Emaar MGF Emerald Floors Premier3.8,2.8,16969.696969696968,1650.0,Super Built up area 1975(183.48 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),2.0,4.0,3,2.0,North,sector 65,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,1975.0,1800.0,1650.0,109.0,825.0
1292,flat,Emaar MGF Emerald Floors Premier3.8,2.35,16206.896551724138,1450.0,Super Built up area 1650(153.29 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),2.0,3.0,3,2.0,South-East,sector 65,1.0,1.0,0.0,0.0,0.0,relatively new,1.0,1650.0,1500.0,1450.0,78.0,725.0
1293,flat,Emaar MGF Emerald Floors Premier3.8,2.75,13924.050632911392,1975.0,Super Built up area 1975(183.48 sq.m.)Built Up area: 1750 sq.ft. (162.58 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),1.0,4.0,3,3.0,North-West,sector 65,1.0,1.0,0.0,0.0,0.0,relatively new,1.0,1975.0,1750.0,1650.0,150.0,1975.0
1294,flat,Emaar MGF Emerald Floors Premier3.8,2.36,14303.030303030304,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),2.0,3.0,3,2.0,North-East,sector 65,1.0,1.0,0.0,0.0,0.0,relatively new,1.0,1650.0,,1400.0,198.0,825.0
1295,flat,Emaar Mgf Palm Terraces Select3.8,3.4,14107.883817427386,2410.0,Super Built up area 2410(223.9 sq.m.)Built Up area: 2210 sq.ft. (205.32 sq.m.)Carpet area: 2040 sq.ft. (189.52 sq.m.),2.0,4.0,3+,2.0,North-East,sector 66,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2410.0,2210.0,2040.0,213.0,1205.0
1296,flat,Umang Winter Hills3.9,0.8,5961.251862891208,1342.0,Super Built up area 1342(124.68 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),0.0,2.0,2,10.0,North,sector 77,,,,,,relatively new,1.0,1342.0,,1000.0,56.0,inf
1297,flat,Vatika Gurgaon 213.7,1.05,7000.0,1500.0,Super Built up area 1735(161.19 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),1.0,3.0,3,3.0,South-West,sector 83,0.0,0.0,0.0,0.0,1.0,relatively new,0.0,1735.0,,1500.0,101.0,1500.0
1298,flat,Alpha Corp GurgaonOne 844.0,1.15,7496.740547588005,1534.0,Super Built up area 1534(142.51 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),0.0,2.0,3,8.0,North-East,sector 84,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,1534.0,,1200.0,44.0,inf
1299,flat,Vatika Gurgaon 213.7,1.33,5564.853556485356,2390.0,Super Built up area 2390(222.04 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),1.0,4.0,3,3.0,East,sector 83,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2390.0,,2000.0,33.0,2390.0
1300,flat,Tulip Violet4.3,1.8,8955.223880597016,2010.0,Super Built up area 2010(186.74 sq.m.),0.0,4.0,2,9.0,South-West,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,1.0,2010.0,,,236.0,inf
1301,flat,Tulip Violet4.2,1.78,8855.721393034826,2010.0,Super Built up area 2010(186.74 sq.m.),0.0,4.0,2,10.0,North-East,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,1.0,2010.0,,,227.0,inf
1302,flat,Tulip Violet4.2,1.52,9632.446134347276,1578.0,Super Built up area 1578(146.6 sq.m.),1.0,3.0,2,4.0,South-West,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,1.0,1578.0,,,227.0,1578.0
1303,flat,Tulip Violet4.2,1.55,9822.56020278834,1578.0,Super Built up area 1578(146.6 sq.m.),0.0,3.0,2,9.0,North-East,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,1.0,1578.0,,,236.0,inf
1304,flat,DLF The Skycourt4.2,1.55,8031.088082901554,1930.0,Super Built up area 1930(179.3 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),0.0,3.0,1,12.0,North-East,sector 86,0.0,0.0,1.0,0.0,0.0,relatively new,1.0,1930.0,1900.0,1350.0,224.0,inf
1305,flat,Sapphire Eighty Three,0.4,8547.008547008547,468.0,Carpet area: 468 (43.48 sq.m.),0.0,1.0,1,6.0,North-East,sector 83,,,,,,relatively new,2.0,,,468.0143719999999,68.0,inf
1306,flat,AIPL The Peaceful Homes3.9,2.4,11162.790697674418,2150.0,Super Built up area 2150(199.74 sq.m.),0.0,3.0,3,11.0,South-West,sector 70a,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2150.0,,,163.0,inf
1307,flat,Vatika The Seven Lamps3.8,1.37,8753.993610223642,1565.0,Super Built up area 2160(200.67 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1565 sq.ft. (145.39 sq.m.),0.0,3.0,3,11.0,South,sector 82,1.0,1.0,1.0,0.0,0.0,relatively new,1.0,2160.0,2000.0,1565.0,201.0,inf
1308,flat,Vatika City4.1,2.65,11772.545535317637,2251.0,Super Built up area 2251.42(209.16 sq.m.)Built Up area: 1750.75 sq.ft. (162.65 sq.m.),0.0,4.0,3,11.0,East,sector 49,0.0,1.0,1.0,0.0,0.0,moderately old,1.0,2251.0,1750.75,,204.0,inf
1309,flat,Godrej Summit3.7,1.16,6387.665198237885,1816.0,Carpet area: 1816 (168.71 sq.m.),0.0,4.0,3+,8.0,East,sector 104,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,,,1815.977569,151.0,inf
1310,flat,Godrej Summit3.7,1.05,5833.333333333333,1800.0,Carpet area: 1800 (167.23 sq.m.),0.0,4.0,3+,7.0,East,sector 104,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,,,1800.046997,151.0,inf
1311,flat,Godrej Summit3.7,1.35,5000.0,2700.0,Carpet area: 2700 (250.84 sq.m.),,5.0,3+,,North-East,sector 104,1.0,1.0,1.0,0.0,1.0,relatively new,0.0,,,2700.016676,167.0,
1312,flat,Godrej Summit3.7,1.35,5014.858841010401,2692.0,Carpet area: 2692 (250.09 sq.m.),,5.0,3+,,South-East,sector 104,1.0,1.0,1.0,0.0,1.0,relatively new,0.0,,,2691.943751,116.0,
1313,flat,Emaar MGF The Palm Drive4.1,2.85,14615.384615384615,1950.0,Super Built up area 1950(181.16 sq.m.)Built Up area: 1920 sq.ft. (178.37 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),0.0,3.0,3,11.0,North-East,sector 66,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,1950.0,1920.0,1550.0,120.0,inf
1314,flat,Pivotal Devaan,0.35,6003.430531732419,583.0,Super Built up area 583(54.16 sq.m.),0.0,2.0,1,4.0,East,sector 84,,,,,,relatively new,0.0,583.0,,,44.0,inf
1315,flat,M3M Woodshire4.0,0.88,6442.166910688141,1366.0,Super Built up area 1366(126.91 sq.m.),1.0,2.0,3+,3.0,East,sector 107,,,,,,relatively new,0.0,1366.0,,,139.0,1366.0
1316,flat,Adani M2K Oyster Grande3.9,2.4,9305.932531989143,2579.0,Super Built up area 2579(239.6 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),1.0,4.0,3+,3.0,North-East,sector 102,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,2579.0,,2100.0,56.0,2579.0
1317,flat,Ireo Skyon4.0,3.6,12815.948736205057,2809.0,Super Built up area 2809(260.96 sq.m.)Carpet area: 2400 sq.ft. (222.97 sq.m.),0.0,5.0,3,24.0,North-East,sector 60,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2809.0,,2400.0,56.0,inf
1318,flat,La Vida by Tata Housing,1.45,11363.636363636364,1276.0,Super Built up area 1276(118.54 sq.m.)Carpet area: 904.01 sq.ft. (83.99 sq.m.),0.0,2.0,2,6.0,South,sector 113,,,,,,relatively new,0.0,1276.0,,904.01,120.0,inf
1319,flat,Vatika The Seven Lamps3.8,0.9425,6567.94425087108,1435.0,Super Built up area 1435(133.32 sq.m.),0.0,2.0,2,12.0,East,sector 82,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,1435.0,,,143.0,inf
1320,flat,Vatika The Seven Lamps3.8,0.805,6192.307692307693,1300.0,Super Built up area 1300(120.77 sq.m.),0.0,2.0,2,15.0,West,sector 82,,,,,,relatively new,1.0,1300.0,,,165.0,inf
1321,flat,Vatika The Seven Lamps3.8,1.39,6411.439114391143,2168.0,Super Built up area 2160(200.67 sq.m.),0.0,3.0,3+,11.0,East,sector 82,1.0,1.0,0.0,0.0,0.0,relatively new,1.0,2160.0,,,164.0,inf
1322,flat,Vatika The Seven Lamps3.8,0.9375,6533.101045296167,1435.0,Super Built up area 1435(133.32 sq.m.),0.0,2.0,3+,9.0,North,sector 82,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,1435.0,,,164.0,inf
1323,flat,Vatika The Seven Lamps3.8,0.775,5934.150076569678,1306.0,Super Built up area 1298(120.59 sq.m.),,2.0,2,,North-West,sector 82,,,,,,relatively new,1.0,1298.0,,,143.0,
1324,flat,Vatika The Seven Lamps3.8,0.855,5979.020979020979,1430.0,Super Built up area 1430(132.85 sq.m.),0.0,2.0,2,9.0,North-East,sector 82,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,1430.0,,,157.0,inf
1325,flat,Orris Aster Court,0.685,5221.036585365854,1312.0,Super Built up area 1312(121.89 sq.m.)Built Up area: 1075 sq.ft. (99.87 sq.m.)Carpet area: 975 sq.ft. (90.58 sq.m.),0.0,2.0,2,5.0,South-West,sector 85,,,,,,relatively new,0.0,1312.0,1075.0,975.0,44.0,inf
1326,flat,Godrej 1014.0,2.03,9046.345811051691,2244.0,Super Built up area 2244(208.47 sq.m.),0.0,4.0,3+,7.0,South-East,sector 79,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2244.0,,,147.0,inf
1327,flat,Orris Carnation Residency3.7,0.799,4857.142857142857,1645.0,Super Built up area 1645(152.83 sq.m.)Built Up area: 1390 sq.ft. (129.14 sq.m.)Carpet area: 1275 sq.ft. (118.45 sq.m.),1.0,4.0,3,4.0,West,sector 85,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,1645.0,1390.0,1275.0,47.0,1645.0
1328,flat,Shree Vardhman Flora3.8,0.645,6789.473684210527,950.0,Super Built up area 1350(125.42 sq.m.)Built Up area: 1050 sq.ft. (97.55 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.),0.0,2.0,3,9.0,South-East,sector 90,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,1350.0,1050.0,950.0,83.0,inf
1329,flat,SS The Coralwood3.4,1.01,5771.428571428572,1750.0,Super Built up area 1750(162.58 sq.m.)Built Up area: 1475 sq.ft. (137.03 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),0.0,3.0,2,18.0,North-West,sector 84,,,,,,relatively new,0.0,1750.0,1475.0,1350.0,47.0,inf
1330,flat,Shree Vardhman Flora3.8,1.27,4951.267056530214,2565.0,Super Built up area 2575(239.23 sq.m.)Carpet area: 1950 sq.ft. (181.16 sq.m.),0.0,5.0,2,9.0,North-East,sector 90,1.0,1.0,0.0,0.0,0.0,new,0.0,2575.0,,1950.0,104.0,inf
1331,flat,Vatika Gurgaon 213.7,0.84,6746.987951807229,1245.0,Super Built up area 1245(115.66 sq.m.),0.0,2.0,2,7.0,East,sector 83,,,,,,moderately old,1.0,1245.0,,,214.0,inf
1332,flat,SS The Leaf3.8,1.77,7350.498338870432,2408.0,Super Built up area 2408(223.71 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),0.0,4.0,3,6.0,South-East,sector 85,0.0,1.0,0.0,0.0,0.0,moderately old,1.0,2408.0,1450.0,1300.0,199.0,inf
1333,flat,Tulip Violet4.2,1.68,8349.900596421472,2012.0,Super Built up area 2010(186.74 sq.m.),4.0,4.0,2,1.0,South-West,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,2010.0,,,146.0,503.0
1334,flat,Tulip Violet4.2,1.66,8409.321175278623,1974.0,Super Built up area 1970(183.02 sq.m.),0.0,4.0,1,12.0,South-East,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,1970.0,,,146.0,inf
1335,flat,Tulip Violet4.2,1.4,8860.759493670887,1580.0,Super Built up area 1578(146.6 sq.m.),2.0,3.0,2,2.0,North-East,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,1578.0,,,146.0,790.0
1336,flat,DLF The Ultima4.0,2.29,10925.57251908397,2096.0,Super Built up area 2100(195.1 sq.m.),0.0,4.0,3+,15.0,West,sector 81,0.0,1.0,0.0,0.0,0.0,relatively new,2.0,2100.0,,,123.0,inf
1337,flat,DLF New Town Heights 13.9,1.21,6243.550051599587,1938.0,Super Built up area 1930(179.3 sq.m.)Built Up area: 1929 sq.ft. (179.21 sq.m.)Carpet area: 1928 sq.ft. (179.12 sq.m.),0.0,3.0,3+,7.0,West,sector 90,0.0,1.0,1.0,0.0,0.0,relatively new,0.0,1930.0,1929.0,1928.0,182.0,inf
1338,flat,Sare Homes,0.5,4237.28813559322,1180.0,Super Built up area 1180(109.63 sq.m.),3.0,3.0,2,1.0,North,sector 92,,,,,,relatively new,0.0,1180.0,,,26.0,393.3333333333333
1339,flat,Umang Winter Hills3.9,0.7120000000000001,5305.514157973175,1342.0,Super Built up area 1342(124.68 sq.m.)Carpet area: 810 sq.ft. (75.25 sq.m.),0.0,2.0,2,6.0,North-West,sector 77,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,1342.0,,810.0,147.0,inf
1340,flat,Emaar MGF Emerald Floors Premier3.8,3.0,15189.87341772152,1975.0,Super Built up area 1975(183.48 sq.m.),2.0,4.0,3+,2.0,South-East,sector 65,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1975.0,,,124.0,987.5
1341,flat,DLF Regal Gardens3.9,1.2,6837.606837606838,1755.0,Super Built up area 1755(163.04 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),0.0,3.0,3+,15.0,South-West,sector 90,,,,,,relatively new,0.0,1755.0,,1400.0,180.0,inf
1342,flat,Tata Primanti4.1,3.25,10545.10058403634,3082.0,Super Built up area 3300(306.58 sq.m.),2.0,3.0,3,2.0,South,sector 72,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,3300.0,,,134.0,1541.0
1343,flat,SS The Leaf3.8,1.2,7317.073170731707,1640.0,Super Built up area 1640(152.36 sq.m.),0.0,2.0,3,12.0,South,sector 85,,,,,,relatively new,1.0,1640.0,,,206.0,inf
1344,flat,SS The Leaf3.8,2.15,7645.803698435277,2812.0,Super Built up area 2812(261.24 sq.m.),4.0,5.0,3+,1.0,South,sector 85,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2812.0,,,222.0,703.0
1345,flat,Tulip Violet4.3,1.72,8730.964467005077,1970.0,Super Built up area 1970(183.02 sq.m.),0.0,4.0,1,12.0,North-East,sector 69,,,,,,relatively new,0.0,1970.0,,,123.0,inf
1346,flat,Tulip Violet4.3,1.36,8842.652795838752,1538.0,Super Built up area 1538(142.88 sq.m.),0.0,3.0,1,12.0,North-West,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,1538.0,,,132.0,inf
1347,flat,Tulip Violet4.3,1.75,8883.248730964468,1970.0,Super Built up area 1970(183.02 sq.m.),0.0,4.0,1,12.0,North-West,sector 69,,,,,,relatively new,0.0,1970.0,,,123.0,inf
1348,flat,Tulip Violet4.3,1.75,8883.248730964468,1970.0,Super Built up area 1970(183.02 sq.m.),0.0,4.0,1,12.0,North-West,sector 69,,,,,,relatively new,0.0,1970.0,,,123.0,inf
1349,flat,Tulip Violet4.2,1.38,8966.861598440544,1539.0,Super Built up area 1538(142.88 sq.m.),0.0,3.0,1,12.0,West,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,1538.0,,,132.0,inf
1350,flat,Tulip Violet4.2,1.29,8227.040816326531,1568.0,Super Built up area 1568(145.67 sq.m.),0.0,3.0,1,12.0,North-East,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,1.0,1568.0,,,123.0,inf
1351,flat,Tulip Violet4.3,1.37,8676.377454084864,1579.0,Super Built up area 1578(146.6 sq.m.)Carpet area: 1538 sq.ft. (142.88 sq.m.),0.0,3.0,1,12.0,East,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,1578.0,,1538.0,132.0,inf
