property_type,society,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,sector,Study Room,Servant Room,Pooja Room,Others,Store Room,possession_category,furnishingType,super_builtup_area,builtup_area,carpet_area,luxury_score
flat,Signature Global Solera3.7,0.36,6581.0,547.0,Carpet area: 547 (50.82 sq.m.),2.0,2.0,2,8.0,South-East,sector 107,,,,,,relatively new,0,,,547.021398,69
flat,Emaar MGF Emerald Floors Premier3.8,2.0,12121.0,1650.0,Carpet area: 1650 (153.29 sq.m.),3.0,3.0,3,1.0,North-West,sector 65,0.0,1.0,0.0,0.0,0.0,relatively new,1,,,1649.9982309999998,171
flat,BPTP Mansions Park Prime,2.7,9768.0,2764.0,Super Built up area 2764(256.78 sq.m.),4.0,4.0,3,6.0,,sector 66,0.0,1.0,0.0,1.0,0.0,relatively new,0,2764.0,,,20
flat,M3M Golfestate4.4,4.94,16233.0,3043.0,Super Built up area 3043(282.7 sq.m.),3.0,4.0,3,15.0,North-East,sector 65,0.0,1.0,0.0,0.0,0.0,moderately old,0,3043.0,,,229
flat,Tulip Violet4.2,1.75,8706.0,2010.0,Super Built up area 2010(186.74 sq.m.),4.0,4.0,2,10.0,North-East,sector 69,,,,,,relatively new,1,2010.0,,,131
flat,Shree Vardhman Flora3.8,1.25,4854.0,2575.0,Super Built up area 2575(239.23 sq.m.),4.0,5.0,2,8.0,South,sector 90,1.0,1.0,0.0,0.0,0.0,relatively new,0,2575.0,,,228
flat,Shree Vardhman Flora3.8,0.92,4906.0,1875.0,Super Built up area 1875(174.19 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,4.0,3,4.0,North-East,sector 90,0.0,1.0,0.0,0.0,0.0,relatively new,0,1875.0,,1161,164
flat,Shree Vardhman Flora3.8,1.3,5252.0,2475.0,Super Built up area 2475(229.94 sq.m.)Carpet area: 1825 sq.ft. (169.55 sq.m.),4.0,5.0,2,9.0,North-East,sector 90,1.0,1.0,0.0,0.0,0.0,relatively new,0,2475.0,,1825,158
flat,Tulip Lemon3.9,0.62,12863.0,482.0,Carpet area: 482 (44.78 sq.m.),2.0,2.0,1,4.0,North-East,sector 69,,,,,,relatively new,1,,,482.00744199999997,163
flat,Tulip Purple,1.92,8000.0,2400.0,Super Built up area 2400(222.97 sq.m.),4.0,5.0,3+,5.0,East,sector 69,0.0,1.0,0.0,0.0,0.0,relatively new,1,2400.0,,,222
flat,The Lions CGHS,2.0,8333.0,2400.0,Super Built up area 2400(222.97 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),4.0,4.0,3,8.0,West,sector 56,0.0,0.0,0.0,1.0,0.0,relatively new,1,2400.0,,2100,56
flat,Tulip Ivory3.5,2.0,8333.0,2400.0,Super Built up area 2400(222.97 sq.m.),4.0,5.0,3+,2.0,South-East,sector 70,0.0,1.0,0.0,0.0,0.0,relatively new,1,2400.0,,,56
flat,SS The Leaf3.8,1.85,7682.0,2408.0,Super Built up area 2408(223.71 sq.m.),3.0,4.0,3,2.0,North,sector 85,1.0,1.0,0.0,0.0,0.0,relatively new,1,2408.0,,,56
flat,TARC Maceo3.8,0.89,6339.0,1404.0,Super Built up area 1404(130.44 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2.0,2.0,3+,9.0,East,sector 91,0.0,0.0,0.0,1.0,0.0,relatively new,1,1404.0,,1200,20
flat,Orris Aster Court Premier,1.25,5896.0,2120.0,Super Built up area 2120(196.95 sq.m.)Built Up area: 1616 sq.ft. (150.13 sq.m.),3.0,4.0,2,6.0,East,sector 85,0.0,1.0,0.0,0.0,0.0,relatively new,1,2120.0,1616.0,,56
flat,Shapoorji Pallonji Joyville Gurugram4.0,2.15,12706.0,1692.0,Super Built up area 1692(157.19 sq.m.)Built Up area: 1690 sq.ft. (157.01 sq.m.)Carpet area: 1592 sq.ft. (147.9 sq.m.),3.0,3.0,3,10.0,South-West,sector 102,,,,,,relatively new,1,1692.0,1690.0,1592,56
flat,Ireo Victory Valley4.1,3.05,12650.0,2411.0,Super Built up area 2411(223.99 sq.m.)Carpet area: 1688 sq.ft. (156.82 sq.m.),3.0,3.0,3+,21.0,South-West,sector 67,0.0,1.0,0.0,0.0,0.0,relatively new,1,2411.0,,1688,228
flat,M3M Merlin3.7,2.65,12945.0,2047.0,Super Built up area 2047(190.17 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3.0,3.0,3,,North-East,sector 67,0.0,0.0,0.0,1.0,0.0,relatively new,1,2047.0,1900.0,1700,237
flat,Signature Global Synera3.4,0.49,6666.0,735.0,Super Built up area 735(68.28 sq.m.)Built Up area: 700 sq.ft. (65.03 sq.m.)Carpet area: 635 sq.ft. (58.99 sq.m.),2.0,2.0,3,5.0,South,sector 81,,,,,,relatively new,0,735.0,700.0,635,166
flat,AIPL Zen Residences,1.82,10996.0,1655.0,Super Built up area 1655(153.75 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3.0,3.0,3,12.0,South,sector 70a,,,,,,relatively new,0,1655.0,1600.0,1550,149
flat,Signature Global Synera3.4,0.5,6802.0,735.0,Super Built up area 735(68.28 sq.m.)Built Up area: 700 sq.ft. (65.03 sq.m.)Carpet area: 635 sq.ft. (58.99 sq.m.),2.0,2.0,3,6.0,South,sector 81,,,,,,relatively new,0,735.0,700.0,635,166
flat,Umang Winter Hills3.9,0.92,5049.0,1822.0,Super Built up area 1822(169.27 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,3,17.0,North-East,sector 77,0.0,0.0,0.0,1.0,0.0,relatively new,1,1822.0,,1400,56
flat,Shree Vardhman Victoria3.8,1.65,8461.0,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1267 sq.ft. (117.71 sq.m.),3.0,4.0,3,1.0,North,sector 70,0.0,1.0,0.0,0.0,0.0,relatively new,2,1950.0,,1267,230
flat,Capital Residences 360,1.1,7586.0,1450.0,Super Built up area 1450(134.71 sq.m.),2.0,2.0,2,10.0,South-East,sector 70a,1.0,0.0,0.0,0.0,0.0,relatively new,0,1450.0,,,49
flat,Capital Residences 360,1.55,7844.0,1976.0,Super Built up area 1976(183.58 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,3,8.0,South,sector 70a,1.0,1.0,1.0,1.0,0.0,relatively new,0,1976.0,1600.0,1400,49
flat,BPTP Astaire Gardens3.7,1.25,8771.0,1425.0,Super Built up area 1425(132.39 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),3.0,3.0,2,1.0,South-East,sector 70a,0.0,0.0,0.0,1.0,0.0,relatively new,0,1425.0,1300.0,1200,56
flat,BPTP Astaire Gardens3.7,1.6,8658.0,1848.0,Super Built up area 1848(171.68 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),4.0,4.0,3,1.0,,sector 70a,1.0,0.0,0.0,1.0,0.0,relatively new,0,1848.0,1600.0,1400,49
flat,Shree Vardhman Victoria3.8,1.15,8518.0,1350.0,Super Built up area 1350(125.42 sq.m.),2.0,2.0,3,8.0,South-East,sector 70,1.0,0.0,0.0,1.0,0.0,relatively new,0,1350.0,,,56
flat,Shree Vardhman Victoria3.8,1.6,8205.0,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,3.0,3,10.0,South,sector 70,1.0,1.0,1.0,1.0,0.0,relatively new,0,1950.0,,1161,50
flat,Bestech Park View Grand Spa4.3,4.0,9523.0,4200.0,Super Built up area 4200(390.19 sq.m.),4.0,5.0,3+,15.0,West,sector 81,0.0,1.0,0.0,0.0,0.0,relatively new,1,4200.0,,,174
flat,Bestech Park View Grand Spa4.3,2.22,8345.0,2660.0,Super Built up area 2660(247.12 sq.m.),3.0,4.0,3+,15.0,South-East,sector 81,0.0,1.0,0.0,0.0,0.0,relatively new,1,2660.0,,,245
flat,Bestech Park View Grand Spa4.3,3.0,9419.0,3185.0,Super Built up area 3185(295.9 sq.m.),4.0,5.0,2,6.0,South,sector 81,0.0,1.0,0.0,0.0,0.0,relatively new,1,3185.0,,,157
flat,Vatika The Seven Lamps3.8,1.0,5923.0,1688.0,Super Built up area 1435(133.32 sq.m.),2.0,2.0,2,11.0,South,sector 82,1.0,0.0,0.0,0.0,0.0,relatively new,1,1435.0,,,110
flat,Pioneer Araya3.8,10.75,19500.0,5513.0,Super Built up area 5514(512.27 sq.m.),5.0,7.0,3,10.0,North-East,sector 62,0.0,1.0,0.0,0.0,0.0,relatively new,1,5514.0,,,191
flat,Pioneer Araya3.8,9.14,19488.0,4690.0,Super Built up area 4690(435.72 sq.m.)Carpet area: 3258 sq.ft. (302.68 sq.m.),4.0,6.0,3,16.0,East,sector 62,1.0,1.0,0.0,0.0,1.0,relatively new,1,4690.0,,3258,201
flat,Pioneer Araya3.8,8.35,19513.0,4279.0,Super Built up area 4279(397.53 sq.m.),4.0,6.0,3,16.0,East,sector 62,0.0,1.0,1.0,0.0,0.0,relatively new,0,4279.0,,,190
flat,HSIIDC Sidco Shivalik Apartments3.8,0.73,3560.0,2051.0,Super Built up area 2050(190.45 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,3+,2.0,South,sector 1,0.0,1.0,0.0,0.0,0.0,moderately old,0,2050.0,,1400,127
flat,IMT View Society,0.95,3653.0,2601.0,Super Built up area 2600(241.55 sq.m.)Carpet area: 1900 sq.ft. (176.52 sq.m.),3.0,4.0,3,6.0,South-East,sector 1,0.0,1.0,0.0,0.0,0.0,moderately old,0,2600.0,,1900,120
flat,HSIIDC Sidco Shivalik Apartments3.8,0.48,3840.0,1250.0,Super Built up area 1250(116.13 sq.m.)Carpet area: 770 sq.ft. (71.54 sq.m.),2.0,2.0,3,7.0,South,sector 1,,,,,,moderately old,0,1250.0,,770,135
flat,HSIIDC Sidco Aravali,0.86,3323.0,2588.0,Super Built up area 2588(240.43 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1877 sq.ft. (174.38 sq.m.),3.0,3.0,3+,3.0,South,sector 1,0.0,1.0,0.0,0.0,0.0,moderately old,0,2588.0,1900.0,1877,128
flat,HSIIDC Sidco Aravali,0.81,3129.0,2589.0,Super Built up area 2588(240.43 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1877 sq.ft. (174.38 sq.m.),3.0,3.0,3+,2.0,South-West,sector 1,0.0,1.0,0.0,0.0,0.0,moderately old,0,2588.0,1900.0,1877,114
flat,M3M Merlin3.7,2.9,14167.0,2047.0,Super Built up area 2047(190.17 sq.m.),3.0,3.0,3,,West,sector 67,0.0,0.0,0.0,1.0,0.0,relatively new,1,2047.0,,,56
flat,Signature Andour Heights3.8,0.37,7400.0,500.0,Super Built up area 500(46.45 sq.m.)Built Up area: 425 sq.ft. (39.48 sq.m.)Carpet area: 366.48 sq.ft. (34.05 sq.m.),1.0,1.0,2,2.0,North-East,sector 71,,,,,,relatively new,1,500.0,425.0,366.48,46
flat,Signature Andour Heights3.8,0.59,8428.0,700.0,Super Built up area 700(65.03 sq.m.)Built Up area: 639 sq.ft. (59.37 sq.m.)Carpet area: 540.89 sq.ft. (50.25 sq.m.),2.0,2.0,1,6.0,North-East,sector 71,,,,,,moderately old,0,700.0,639.0,540.89,92
flat,Signature Andour Heights3.8,0.6,10000.0,600.0,Super Built up area 600(55.74 sq.m.)Carpet area: 514 sq.ft. (47.75 sq.m.),2.0,2.0,1,5.0,South-West,sector 71,0.0,0.0,1.0,0.0,0.0,relatively new,0,600.0,,514,84
flat,Signature Andour Heights3.8,0.37,8222.0,450.0,Built Up area: 450 (41.81 sq.m.)Carpet area: 366.48 sq.ft. (34.05 sq.m.),1.0,1.0,2,2.0,North-East,sector 71,,,,,,relatively new,0,,450.038659,366.48,88
flat,M3M Woodshire4.0,0.9,6588.0,1366.0,Super Built up area 1366(126.91 sq.m.),2.0,2.0,3+,4.0,,sector 107,,,,,,relatively new,0,1366.0,,,28
flat,Shree Vardhman Victoria3.8,1.66,14254.0,1165.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,5.0,3,8.0,North,sector 70,0.0,1.0,0.0,0.0,0.0,relatively new,0,1950.0,,1161,155
flat,DLF New Town Heights 13.9,2.0,7334.0,2727.0,Super Built up area 2727(253.35 sq.m.),4.0,4.0,3+,20.0,East,sector 90,0.0,1.0,0.0,1.0,0.0,moderately old,0,2727.0,,,56
flat,Shree Vardhman Victoria3.8,1.67,14384.0,1161.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,5.0,3,5.0,North-East,sector 70,0.0,1.0,0.0,0.0,0.0,moderately old,0,1950.0,,1161,148
flat,Shree Vardhman Victoria3.8,1.1,8461.0,1300.0,Carpet area: 1300 (120.77 sq.m.),2.0,2.0,2,8.0,North-East,sector 70,,,,,,relatively new,0,,,1299.956203,156
flat,Shree Vardhman Victoria3.8,1.6,8205.0,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,5.0,3,6.0,North,sector 70,0.0,1.0,0.0,0.0,0.0,relatively new,0,1950.0,,1161,163
flat,Shree Vardhman Victoria3.8,1.07,7925.0,1350.0,Super Built up area 1350(125.42 sq.m.),2.0,2.0,3,8.0,North,sector 70,1.0,0.0,0.0,0.0,0.0,relatively new,0,1350.0,,,163
flat,Tulip Violet4.3,1.76,8756.0,2010.0,Super Built up area 2010(186.74 sq.m.),4.0,4.0,2,6.0,North,sector 69,,,,,,relatively new,0,2010.0,,,163
flat,Tulip Violet4.2,1.55,9822.0,1578.0,Super Built up area 1578(146.6 sq.m.),3.0,3.0,2,5.0,North-East,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,0,1578.0,,,154
flat,Conscient Habitat3.6,0.271,5599.0,484.0,Carpet area: 484 (44.97 sq.m.),2.0,2.0,1,8.0,South-West,sector 99a,0.0,0.0,0.0,1.0,0.0,relatively new,0,,,484.05258299999997,56
flat,Prime Habitat,0.261,4745.0,550.0,Carpet area: 550 (51.1 sq.m.),2.0,2.0,1,6.0,North-East,sector 99a,0.0,0.0,0.0,1.0,0.0,relatively new,0,,,550.03529,110
flat,Shapoorji Pallonji Joyville Gurugram4.0,1.25,9876.0,1266.0,Super Built up area 1215(112.88 sq.m.),2.0,2.0,2,,East,sector 102,,,,,,relatively new,0,1215.0,,,101
flat,Conscient Heritage Max4.3,2.1,9772.0,2149.0,Super Built up area 2149(199.65 sq.m.),3.0,4.0,3+,10.0,East,sector 102,1.0,1.0,0.0,0.0,0.0,relatively new,0,2149.0,,,74
flat,Paras Dews,0.95,6859.0,1385.0,Super Built up area 1385(128.67 sq.m.)Built Up area: 940 sq.ft. (87.33 sq.m.)Carpet area: 845 sq.ft. (78.5 sq.m.),2.0,2.0,3+,2.0,North,sector 106,,,,,,relatively new,0,1385.0,940.0,845,56
flat,Paras Dews,0.92,6642.0,1385.0,Super Built up area 1385(128.67 sq.m.)Built Up area: 940 sq.ft. (87.33 sq.m.)Carpet area: 845 sq.ft. (78.5 sq.m.),2.0,2.0,3+,2.0,East,sector 106,,,,,,relatively new,0,1385.0,940.0,845,237
flat,Paras Dews,1.25,7102.0,1760.0,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3.0,4.0,3+,5.0,North-East,sector 106,0.0,1.0,0.0,0.0,0.0,relatively new,0,1760.0,1186.0,1130,228
flat,Paras Dews,0.87,9255.0,940.0,Super Built up area 1385(128.67 sq.m.)Built Up area: 1120 sq.ft. (104.05 sq.m.)Carpet area: 940 sq.ft. (87.33 sq.m.),2.0,2.0,3+,1.0,North-East,sector 106,,,,,,new,0,1385.0,1120.0,940,237
flat,Paras Dews,1.2,6818.0,1760.0,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3.0,4.0,3+,9.0,North-East,sector 106,0.0,1.0,0.0,0.0,0.0,relatively new,0,1760.0,1186.0,1130,245
flat,Ramprastha The Edge Towers3.5,0.8,8888.0,900.0,Super Built up area 1380(128.21 sq.m.)Built Up area: 1310 sq.ft. (121.7 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),2.0,2.0,3,10.0,South-East,sector 37d,0.0,0.0,0.0,1.0,0.0,relatively new,0,1380.0,1310.0,900,229
flat,Ramprastha The Edge Towers3.5,0.98,5536.0,1770.0,Super Built up area 1770(164.44 sq.m.)Built Up area: 1675 sq.ft. (155.61 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,3+,5.0,North-East,sector 37d,0.0,0.0,1.0,0.0,0.0,relatively new,0,1770.0,1675.0,1400,237
flat,La Vida by Tata Housing,1.32,10344.0,1276.0,Super Built up area 1276(118.54 sq.m.)Built Up area: 1199 sq.ft. (111.39 sq.m.)Carpet area: 1099 sq.ft. (102.1 sq.m.),2.0,2.0,2,3.0,North-East,sector 113,,,,,,relatively new,0,1276.0,1199.0,1099,56
flat,Shri Banke Bihari Society3.8,1.35,6750.0,2000.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,3.0,3,5.0,East,sector 56,0.0,0.0,0.0,1.0,0.0,old,1,2000.0,1800.0,1600,105
flat,Puri Diplomatic Greens3.9,3.45,11694.0,2950.0,Super Built up area 2950(274.06 sq.m.),4.0,5.0,3+,9.0,North-East,sector 111,0.0,1.0,0.0,0.0,0.0,relatively new,0,2950.0,,,89
flat,Bestech Park View Grand Spa4.3,2.4,9022.0,2660.0,Super Built up area 2660(247.12 sq.m.),3.0,4.0,3+,8.0,North,sector 81,1.0,1.0,0.0,0.0,0.0,new,1,2660.0,,,223
flat,DLF The Ultima4.0,3.45,12012.0,2872.0,Super Built up area 2872(266.82 sq.m.),4.0,4.0,3+,10.0,East,sector 81,0.0,1.0,0.0,0.0,0.0,new,2,2872.0,,,220
flat,DLF The Ultima4.0,2.25,10553.0,2132.0,Super Built up area 2132(198.07 sq.m.),3.0,3.0,3+,15.0,North-East,sector 81,0.0,1.0,0.0,0.0,0.0,relatively new,2,2132.0,,,220
flat,Corona Optus3.9,1.25,7175.0,1742.0,Super Built up area 1735(161.19 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,3,2.0,North-West,sector 37c,1.0,0.0,0.0,0.0,0.0,relatively new,0,1735.0,,1400,56
flat,Corona Optus3.9,1.43,7185.0,1990.0,Super Built up area 1990(184.88 sq.m.)Carpet area: 1680 sq.ft. (156.08 sq.m.),3.0,3.0,3+,2.0,North,sector 37c,0.0,1.0,0.0,1.0,0.0,relatively new,0,1990.0,,1680,56
flat,Corona Optus3.9,1.27,7231.0,1756.0,Super Built up area 1763(163.79 sq.m.),3.0,3.0,3,2.0,South,sector 37c,0.0,0.0,0.0,1.0,0.0,relatively new,0,1763.0,,,56
flat,Corona Optus3.9,1.43,7185.0,1990.0,Super Built up area 1990(184.88 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3.0,3.0,3+,2.0,North-West,sector 37c,1.0,1.0,0.0,1.0,0.0,relatively new,0,1990.0,,1700,56
flat,Corona Optus3.9,1.25,8928.0,1400.0,Super Built up area 1735(161.19 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,3,2.0,South-East,sector 37c,1.0,0.0,0.0,0.0,0.0,relatively new,0,1735.0,,1400,56
flat,Corona Optus3.9,1.44,7236.0,1990.0,Super Built up area 1990(184.88 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,3.0,3+,2.0,North-West,sector 37c,1.0,1.0,0.0,1.0,0.0,relatively new,0,1990.0,,1600,56
flat,Corona Optus3.9,1.27,7203.0,1763.0,Super Built up area 1763(163.79 sq.m.)Carpet area: 1410 sq.ft. (130.99 sq.m.),3.0,3.0,3,2.0,South,sector 37c,1.0,0.0,0.0,1.0,0.0,relatively new,0,1763.0,,1410,56
flat,Imperia The Esfera,1.1,5405.0,2035.0,Super Built up area 2035(189.06 sq.m.)Carpet area: 1760 sq.ft. (163.51 sq.m.),3.0,4.0,3,9.0,West,sector 37c,1.0,1.0,0.0,0.0,0.0,relatively new,0,2035.0,,1760,56
flat,Imperia The Esfera,1.4,5384.0,2600.0,Super Built up area 2600(241.55 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),4.0,5.0,3,9.0,North,sector 37c,1.0,1.0,1.0,1.0,0.0,relatively new,0,2600.0,,2100,56
flat,Imperia The Esfera,0.99,5454.0,1815.0,Super Built up area 1815(168.62 sq.m.)Carpet area: 1510 sq.ft. (140.28 sq.m.),3.0,4.0,3,9.0,North-East,sector 37c,0.0,1.0,0.0,0.0,0.0,relatively new,0,1815.0,,1510,56
flat,Imperia The Esfera,0.86,5449.0,1578.0,Super Built up area 1578(146.6 sq.m.)Carpet area: 1310 sq.ft. (121.7 sq.m.),2.0,3.0,3,9.0,South-East,sector 37c,1.0,0.0,0.0,1.0,0.0,relatively new,0,1578.0,,1310,56
flat,Imperia The Esfera,0.98,5399.0,1815.0,Super Built up area 1815(168.62 sq.m.)Carpet area: 1510 sq.ft. (140.28 sq.m.),3.0,4.0,3,9.0,South-West,sector 37c,0.0,1.0,0.0,1.0,0.0,relatively new,0,1815.0,,1510,56
flat,Imperia The Esfera,0.85,5386.0,1578.0,Super Built up area 1578(146.6 sq.m.)Carpet area: 1310 sq.ft. (121.7 sq.m.),2.0,3.0,3,9.0,South-East,sector 37c,1.0,0.0,0.0,0.0,0.0,relatively new,0,1578.0,,1310,56
flat,BPTP Terra3.8,1.79,8983.0,1993.0,Super Built up area 1998(185.62 sq.m.),4.0,3.0,3,15.0,South-West,sector 37d,0.0,0.0,0.0,1.0,0.0,relatively new,1,1998.0,,,44
flat,BPTP Terra3.8,1.5,8255.0,1817.0,Super Built up area 1811(168.25 sq.m.)Carpet area: 1560 sq.ft. (144.93 sq.m.),3.0,3.0,3,12.0,South-West,sector 37d,0.0,0.0,0.0,1.0,0.0,relatively new,0,1811.0,,1560,56
flat,BPTP Terra3.8,1.77,8078.0,2191.0,Super Built up area 2191(203.55 sq.m.)Carpet area: 1860 sq.ft. (172.8 sq.m.),4.0,3.0,3,15.0,North,sector 37d,1.0,1.0,1.0,1.0,0.0,relatively new,0,2191.0,,1860,56
flat,BPTP Terra3.8,1.5,8282.0,1811.0,Super Built up area 1811(168.25 sq.m.)Carpet area: 1570 sq.ft. (145.86 sq.m.),3.0,3.0,3,17.0,North-West,sector 37d,0.0,0.0,0.0,1.0,0.0,relatively new,0,1811.0,,1570,56
flat,BPTP Terra3.8,1.49,8105.0,1838.0,Super Built up area 1832(170.2 sq.m.)Carpet area: 1580 sq.ft. (146.79 sq.m.),3.0,3.0,3,20.0,North-West,sector 37d,0.0,0.0,0.0,1.0,0.0,relatively new,0,1832.0,,1580,56
flat,BPTP Terra3.8,1.8,8215.0,2191.0,Super Built up area 2191(203.55 sq.m.)Carpet area: 1860 sq.ft. (172.8 sq.m.),4.0,3.0,3,18.0,North-West,sector 37d,1.0,1.0,1.0,0.0,0.0,relatively new,0,2191.0,,1860,56
flat,SS The Leaf3.8,1.06,6343.0,1671.0,Super Built up area 1671(155.24 sq.m.),2.0,2.0,2,12.0,South,sector 85,,,,,,relatively new,0,1671.0,,,51
flat,SS The Leaf3.8,1.14,6433.0,1772.0,Super Built up area 1772(164.62 sq.m.),2.0,2.0,3,16.0,South,sector 85,,,,,,relatively new,0,1772.0,,,51
flat,Pivotal Devaan,0.365,7588.0,481.0,Super Built up area 583(54.16 sq.m.)Carpet area: 481 sq.ft. (44.69 sq.m.),2.0,2.0,1,9.0,West,sector 84,0.0,0.0,0.0,0.0,1.0,relatively new,2,583.0,,481,102
flat,Pivotal Devaan,0.34,7039.0,483.0,Carpet area: 483 (44.87 sq.m.),2.0,2.0,1,1.0,East,sector 84,0.0,0.0,0.0,0.0,1.0,relatively new,1,,,482.97619299999997,123
flat,Pivotal Devaan,0.34,5831.0,583.0,Super Built up area 583(54.16 sq.m.)Carpet area: 484 sq.ft. (44.97 sq.m.),2.0,2.0,1,3.0,East,sector 84,0.0,0.0,0.0,0.0,1.0,relatively new,0,583.0,,484,114
flat,Pivotal Devaan,0.35,7276.0,481.0,Super Built up area 583(54.16 sq.m.)Carpet area: 481 sq.ft. (44.69 sq.m.),2.0,2.0,1,10.0,West,sector 84,0.0,0.0,0.0,0.0,1.0,relatively new,0,583.0,,481,125
flat,SS The Leaf3.8,1.05,6402.0,1640.0,Super Built up area 1640(152.36 sq.m.),2.0,2.0,3,11.0,North-East,sector 85,,,,,,relatively new,0,1640.0,,,51
flat,Vatika City4.1,1.72,7818.0,2200.0,Carpet area: 2200 (204.39 sq.m.),3.0,3.0,2,2.0,North-East,sector 49,,,,,,old,1,,,2200.033521,198
flat,Shree Vardhman Victoria3.8,1.55,7948.0,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,5.0,3,8.0,South,sector 70,0.0,1.0,0.0,0.0,0.0,relatively new,0,1950.0,,1161,237
flat,Shree Vardhman Victoria3.8,1.5,7692.0,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,5.0,3,7.0,South,sector 70,0.0,1.0,0.0,0.0,0.0,relatively new,1,1950.0,,1161,228
flat,The Lions CGHS,2.05,9534.0,2150.0,Super Built up area 2150(199.74 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1950 sq.ft. (181.16 sq.m.),4.0,4.0,3,7.0,West,sector 56,0.0,1.0,0.0,1.0,0.0,relatively new,1,2150.0,2000.0,1950,56
flat,Mariners Home,2.11,8612.0,2450.0,Super Built up area 2450(227.61 sq.m.)Built Up area: 2250 sq.ft. (209.03 sq.m.)Carpet area: 2150 sq.ft. (199.74 sq.m.),3.0,2.0,3,4.0,South,sector 56,0.0,0.0,0.0,1.0,0.0,relatively new,1,2450.0,2250.0,2150,189
flat,Capital Residences 360,1.18,8137.0,1450.0,Super Built up area 1450(134.71 sq.m.)Built Up area: 1400 sq.ft. (130.06 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2.0,2.0,3,7.0,East,sector 70a,0.0,0.0,1.0,0.0,0.0,new,0,1450.0,1400.0,1000,177
flat,Capital Residences 360,1.15,11500.0,1000.0,Super Built up area 1450(134.71 sq.m.)Built Up area: 1400 sq.ft. (130.06 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2.0,2.0,3,4.0,East,sector 70a,0.0,0.0,1.0,0.0,0.0,new,0,1450.0,1400.0,1000,170
flat,Capital Residences 360,1.66,8400.0,1976.0,Super Built up area 1976(183.58 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,3.0,3+,8.0,East,sector 70a,0.0,1.0,0.0,0.0,0.0,new,0,1976.0,1900.0,1500,169
